위르겐 힌츠페터가 찍은 광주민주화운동 영상이 처음 보도된 나라는?	2
반갑습니다.	0
몽타주라는 말을 영화의 테크닉 용어로서 먼저 발견한 사람의 이름은?	2
반가워요	0
삼엽충과 관련된 흔적화석 중 섭식 활동의 흔적으로 퇴적물 섭식을 하면서 이동한 흔적화석은 무엇인가?	2
파란색 와이셔츠 L사이즈 주문해줘	1
시민 봉기가 일어나자 카트린 모후가 측근들과 피신한 장소는?	2
빨간색 치마 66사이즈 주문해줘	1
발진티푸스의 발병위치는 어느부위인가?	2
주먹이 운다에서 현판 깨기 수행 시 수비조의 인원수는 몇 인으로 구성되어 있는가?	2
검은색 바지 31사이즈 주문해줘	1
오랜만이야	0
잭 쿰스가 콜빈 컬리지에서 전공한 것은?	2
해방 이후 좌익정당의 대표적인 인물은?	2
니체가 기독교 종교의 예비자를 구현하고 있다고 생각했던 사람은?	2
저기요	0
이 인물이 질량을 예측해 탐색에 공헌한 것은?	2
감옥을 벗어난 로빈이 도적떼와 만나 로빈훗이라는 이름을 얻게된 숲은?	2
파란색 와이셔츠 S사이즈 주문해줘	1
성체 오스트레일리아까치의 익폭은 어느 정도인가?	2
뉴질랜드에서 오스트레일리아까치는 언제까지 법으로 보호되었나?	2
검은색 바지 31사이즈 주문해줘	1
물어볼께 있는데...	0
잠시 시간 괜찮아?	0
대동제외에 조선대학교의 대표적인 행사는 무엇인가?	2
안녕?	0
노란색 티셔츠 S사이즈 주문해줘	1
브라운 점퍼 작은사이즈 주문해줘	1
네트 단말 유전자를 지니고 있는 인간이 접속 가능한 디지털 공간을 무엇이라고 하는가?	2
파란색 와이셔츠 S사이즈 주문해줘	1
반가워요	0
요제프 괴벨스가 맡았던 직위는?	2
머턴이 미국 사회학회 회장에 취임한 해는? 	2
오랜만이야	0
브라운 잠바 중간사이즈 주문해줘	1
노란색 티셔츠 M사이즈 주문해줘	1
헬로~	0
미쓰스케의 사망 원인은 무엇인가?	2
빨간색 치마 44사이즈 주문해줘	1
파란색 와이셔츠 M사이즈 주문해줘	1
팔법이 예자로부터 생긴다고 기록한 책은?	2
이병훈은 자신의 저서에서 최진실을 최고이게 한 것은 무엇이라고 하였는가?	2
Merzenich와 DT Blake는 가소성 진화를 연구하는데 무엇을 이용했는가?	2
메타크리틱에서 몇 점의 평균 점수를 기록했는가?	2
빨간색 치마 66사이즈 주문해줘	1
비추이다라는 뜻의 라틴어는?	2
노란색 티셔츠 S사이즈 주문해줘	1
대한민국이 젠더폭력 방지와 피해자 보호를 위한 특별법을 시행한 년대는?	2
혼노지의 변이 발생할 당시 히데요시와 전쟁 중에 있던 대상은?	2
오랜만	0
오랜만	0
헬로~	0
별의 커비의 외형이 바뀌는 EX모드에서 패턴은 달라지지만 방어력과 함께 무엇이 그대로입니까?	2
검은색 바지 32사이즈 주문해줘	1
오랜만	0
가가의 데뷔 음반은 몇 년도에 발매되었는가?	2
철새보호법이 없어 유럽찌르레기의 둥지와 알을 부수거나 새끼와 성체를 죽여도 법적으로 문제가 없는 나라는 어디인가?	2
고장난 스마트폰을 수리한 것이나 새로운 것으로 교환해주는 애플의 정책은?	2
안녕하세요	0
이시스의 아들이며 세트와 싸워 승리한 사람은?	2
검은색 바지 31사이즈 주문해줘	1
빨간색 치마 55사이즈 주문해줘	1
파란색 와이셔츠 S사이즈 주문해줘	1
검은색 바지 30사이즈 주문해줘	1
파란색 와이셔츠 L사이즈 주문해줘	1
저기요	0
노란색 티셔츠 M사이즈 주문해줘	1
뮤는 어떤 타입의 포켓몬인가요?	2
고려의 왕거을 위협할 수 있는 요소로 작용했던 세력은?	2
플러시 천으로 완구를 만드는 회사의 이름은?	2
검은색 바지 30사이즈 주문해줘	1
웹사이트가 본격적인 가동에 들어간 년도는?	2
파란색 와이셔츠 S사이즈 주문해줘	1
크리스토프 디퍼는 어느나라 역사학자인가?	2
젠더폭력 피해자의 절대 다수를 차지하는 것은 누구인가?	2
반가워	0
반가워요	0
브라운 잠바 중간사이즈 주문해줘	1
정전이나 인명피해를 불러일으킨 강풍의 최대순간풍속은?	2
브라운 잠바 중간사이즈 주문해줘	1
맨해튼 계획 당시 전시 국무 차관이자 미육군 공병사령부의 지휘권을 가지고 있었던 사람은?	2
G.NA의 아버지가 국가대표로 활동하셨던 종목은?	2
조선총독부 통감부의 설치년도는?	2
검은색 바지 32사이즈 주문해줘	1
여자친구의 밤이 빌보드 앨범차트에 오른 순위는?	2
노란색 티셔츠 L사이즈 주문해줘	1
하이루	0
저격수 패턴에서 시간계산에 신경을 써야 하는 이유는 무엇이 복잡해서인가?	2
서쪽의 중앙 출구 개찰구는 몇개 있는가?	2
올림픽에서 다른 물질을 넣어 만튼 금메달의 경우 순금은 반드시 몇 g 이상 함유하여야 하는가?	2
잠시 시간 괜찮아?	0
잘 지냈니?	0
오랜만이야	0
태국은 영국에게 어떠한 인종이 거주하는 지역을 할양하였는가?	2
빨간색 치마 66사이즈 주문해줘	1
장 폴 고티에의 첫 번째 라인업이 남긴 것은?	2
검은색 바지 31사이즈 주문해줘	1
김규식의 어머니는 언제 돌아가셨나?	2
브라운 잠바 중간사이즈 주문해줘	1
잘 지냈니?	0
기업들은 무엇을 따기 위해 경쟁했는가?	2
뉴욕의 공립학교 시스템을 운영 하는 곳은?	2
빨간색 치마 44사이즈 주문해줘	1
헬로~	0
유럽찌르레기의 우스꽝스러운 소리를 모방한 것이라는 설이있는 모차르트의 곡은 무엇인가?	2
노란색 티셔츠 L사이즈 주문해줘	1
가성비가 괜찮은 데스크톱은?	2
하이	0
한일 병합 조약으로 일제에게 국권이 피탈당한 해는?	2
컨츄리 꼬꼬의 데뷔앨범이 발매된 년도는?	2
반갑습니다.	0
헬로~	0
반갑습니다.	0
브라운 점퍼 작은사이즈 주문해줘	1
티베리우스와 드루수스가 동부 라인란트에서 공격한 종족은?	2
브라운 잠바 중간사이즈 주문해줘	1
조성민이 기자회견에서 최진실을 비방하기 위해 언급한 것은 무엇인가?	2
네트 단말 유전자를 지니고 있는 인간이 접속 가능한 디지털 공간을 무엇이라고 하는가?	2
안녕하세요	0
세계의 기운이 이곳으로 모이라는 의미를 지닌 상가의 이름은 무엇인가?	2
석영막대 끝에 직접 모재를 성장시키는 법은?	2
반갑습니다.	0
뭐하세요?	0
궤도 사이에 빈 공간이 없어 궤도 사이로 솟아오르는 바람이 열차에 영향을 끼치지 못하는 다리 구조는 무엇인가?	2
브라운 잠바 중간사이즈 주문해줘	1
바이에른 주의 마지막 늑대가 죽은 것은 언제인가?	2
더불어민주당의 통합 제의를 거부한 국민의당 대표는? 	2
과천선이 분당선과 함께 얻은 별명은?	2
검은색 바지 31사이즈 주문해줘	1
캐나다에서 자국 입국 중국인 이민자들에 대해 인두세를 부과하는 법은?	2
무엇을 시작으로 강희제를 다룬 작품이 중국에서 방송되었는가?	2
물리학에서 웜홀을 이해하는 기본적인 시공간의 개념은?	2
파란색 와이셔츠 L사이즈 주문해줘	1
드라마 뿌리 깊은 나무를 연출한 피디는?	2
마르코스의 뒤를 이어 주교가 된 사람은?	2
넷플릭스에서 두 번째 시즌의 온라인 스트리밍 서비스를 종료한 것은 언제인가?	2
반갑습니다.	0
노란색 티셔츠 L사이즈 주문해줘	1
검은색 바지 31사이즈 주문해줘	1
반가워	0
반가워	0
무르시엘라고의 네 바퀴에 힘을 실어주는 것은 어떤 변속기입니까?	2
서울중앙지법에서 열린 공판에서 김은성은 감청장비 파기를 누가 지시하였다 말하였는가?	2
비트코인 캐시가 사용하고 있는 주소 스타일은?	2
이진욱이 졸합한 고등학교는?	2
사라진 보리알리스 호가 어디서 발견 되었나요?	2
땔깜을 어디에 설치하는것이 가장 좋은가?	2
빨간색 치마 44사이즈 주문해줘	1
특별 미니시리즈 Stakes의 오프닝을 부른 사람은?	2
빨간색 치마 55사이즈 주문해줘	1
김규식의 성격이 약간 편협하다고 평한 사람은?	2
파란색 와이셔츠 S사이즈 주문해줘	1
야노가 전 경기 출전을 달성한 시기는 언제인가요?	2
검은색 바지 31사이즈 주문해줘	1
검은색 바지 32사이즈 주문해줘	1
파란색 와이셔츠 L사이즈 주문해줘	1
검은색 바지 31사이즈 주문해줘	1
반갑습니다.	0
검은색 바지 32사이즈 주문해줘	1
빨간색 치마 55사이즈 주문해줘	1
노란색 티셔츠 M사이즈 주문해줘	1
노란색 티셔츠 L사이즈 주문해줘	1
미카와가 이끄는 부대의 역습으로 인해 손상을 입은 미국 구축함의 수는?	2
프롤로가 불태운 것은 무엇인가?	2
대한민국에서 합법적으로 취업자드를 받고 입국한 이들을 지칭하는 말은?	2
빨간색 치마 44사이즈 주문해줘	1
잘 지냈니?	0
오랜만이야	0
물어볼께 있는데...	0
잘 지냈니?	0
다수의 사람들이 익명성을 가지고 활동하는 위키백과의 방식이 다른 분야에 적용되는 것을 부르는 명칭은?	2
잠시 시간 괜찮아?	0
잘 지냈니?	0
호킹이 정지된 블랙홀에 적용시킨 이론은?	2
반가워	0
빨간색 치마 44사이즈 주문해줘	1
저기요	0
잠시 시간 괜찮아?	0
멩겔레가 철모단에 가입한 나이는?	2
반가워요	0
쿼드랭글에 괴테 분지와 무엇이 있습니까?	2
요제프의 아버지는 언제 태어났나?	2
괴 비행물체가 지구를 공격하기 시작한 날은 언제인가?	2
외교정책에 있어서 행정부와 의회의 갈등을 초래하는 요소로 작용하는 의회의 권한은 무엇인가?	2
파란색 와이셔츠 M사이즈 주문해줘	1
잠시 시간 괜찮아?	0
한국 교육방송공사법에 따른 공영방송은?	2
노란색 티셔츠 L사이즈 주문해줘	1
반가워	0
노란색 티셔츠 M사이즈 주문해줘	1
브라운 잠바 중간사이즈 주문해줘	1
순치제가 붕어하자 국가 비상사태를 선포한 사람은?	2
서해상의 사격 훈련이 시작된 시기는?	2
빨간색 치마 55사이즈 주문해줘	1
빨간색 치마 44사이즈 주문해줘	1
남로당파를 이끌었던 박헌영이 조선공산당을 창설한 연도는?	2
검은색 바지 30사이즈 주문해줘	1
건륭제의 첫번째 부인은?	2
뭐하세요?	0
지진에 대한 장기적 예측에 따르면 메이지 산리쿠 해역 지진 수준의 쓰나미 지진이 몇년 안에 일어날 수도 있다고 예측하였는가?	2
검은색 바지 32사이즈 주문해줘	1
하이루	0
반가워	0
오랜만	0
빨간색 치마 55사이즈 주문해줘	1
어떤 싸움에서 패퇴한 이후 고려의 힘은 열세에 놓이게 되었는가?	2
남한산성이 세계문화유산으로 등재된 해는?	2
뭐하세요?	0
검은색 바지 30사이즈 주문해줘	1
안녕하세요	0
하이루	0
여공들은 시집가고 애낳고 살면서도 무엇을 사들고 이소선을 찾아왔는가?	2
잠시 시간 괜찮아?	0
잠시 시간 괜찮아?	0
잘 지냈니?	0
큰고래의 수염판은 무엇으로 이루어져 있는가?	2
검은색 바지 30사이즈 주문해줘	1
검은색 바지 31사이즈 주문해줘	1
하이	0
뮤지컬 빌리 엘리어트에서 로얄 발레 스쿨 오디션 심사위원진에게 편지를 보낸 사람은?	2
잠시 시간 괜찮아?	0
저기요	0
무거운 별들을 생산해 내는 장소는?	2
빨간색 치마 66사이즈 주문해줘	1
셀타 비고가 세군다 디비전 준우승을 차지한 해는?	2
오랜만	0
하이루	0
판테온 프로젝트는 무엇을 통해 각각의 순위를 제공할까?	2
잘 지냈니?	0
오랜만	0
장정옥이 쓴 명나라의 정사 이름은?	2
데이비드 베컴이 다니던 맨체스터 축구 학교의 설립자는?	2
하이	0
하이	0
노란색 티셔츠 L사이즈 주문해줘	1
소다석회유리가 무엇을 비추면 갈색으로 착색되는가?	2
열꽃 음반을 낸 가수 누구인가?	2
반갑습니다.	0
물어볼께 있는데...	0
하이루	0
검은색 바지 31사이즈 주문해줘	1
안창호는 어떤 사상을 양성시켰다는 비판을 받는가?	2
그가 옷을 빌리기 위해 간 옷 렌탈점의 이름은?	2
하이	0
파란색 와이셔츠 M사이즈 주문해줘	1
안녕?	0
물어볼께 있는데...	0
빨간색 치마 66사이즈 주문해줘	1
브라운 점퍼 작은사이즈 주문해줘	1
조식의 학맥이 계승된 파는?	2
검은색 바지 31사이즈 주문해줘	1
노란색 티셔츠 S사이즈 주문해줘	1
잠시 시간 괜찮아?	0
빨간색 치마 55사이즈 주문해줘	1
이 인물이 질량을 예측해 탐색에 공헌한 것은?	2
빨간색 치마 66사이즈 주문해줘	1
빨간색 치마 55사이즈 주문해줘	1
검은색 바지 31사이즈 주문해줘	1
박정희의 딸인 박근령 남편의 이름은 무엇인가?	2
빨간색 치마 44사이즈 주문해줘	1
파란색 와이셔츠 L사이즈 주문해줘	1
정안대군의 이름은?	2
맨체스터 시티의 탄생을 주도한 교회는?	2
목탁수구리의 몸과 지느러미에에 있는 반점의 색은?	2
파란색 와이셔츠 S사이즈 주문해줘	1
검은색 바지 30사이즈 주문해줘	1
노란색 티셔츠 M사이즈 주문해줘	1
빨간색 치마 44사이즈 주문해줘	1
파란색 와이셔츠 S사이즈 주문해줘	1
아이들이 언어를 처음 습득할 때 언어를 거의 완전하게 말하다가 이전 보다 실수를 많이 하는 시기는?	2
유럽과 미국의 합동 토성 탐사가 제안된 년도는?	2
오랜만	0
검은색 바지 32사이즈 주문해줘	1
안녕하세요	0
파란색 와이셔츠 L사이즈 주문해줘	1
셀타 비고가 세군다 디비전 준우승을 차지한 해는?	2
파란색 와이셔츠 M사이즈 주문해줘	1
브라운 잠바 중간사이즈 주문해줘	1
주먹이 운다에서 현판 깨기 수행 시 수비조의 인원수는 몇 인으로 구성되어 있는가?	2
닌텐도 포켓몬에서 특정 이벤트들이 연속적으로 실행되었을 때 나타나 게임 파일 삭제와 그래픽 깨짐 현상을 일으키는 것은? 	2
박정희가 배속되었던 부대는?	2
산인 본선이 뚫리기 전까지 연락선의 소요 시간을 포함하여 교토와 이즈모이마이치를 오가는데에 걸렸던 시간은?	2
브라운 잠바 중간사이즈 주문해줘	1
반가워요	0
현재까지 전해지고 있는 일본의 전통 요리가 발달한 시대는?	2
노란색 티셔츠 M사이즈 주문해줘	1
빨간색 치마 66사이즈 주문해줘	1
노란색 티셔츠 M사이즈 주문해줘	1
검은색 바지 31사이즈 주문해줘	1
브라운 잠바 중간사이즈 주문해줘	1
존 박이 가장 좋아하는 음식이라고 알려진 음식은 무엇인가?	2
윤잉이 이부관장권을 강희제에게 회수당한 나이대는?	2
저기요	0
이기붕을 수학여행에 데려가는 것을 망설인 사람은?	2
파란색 와이셔츠 M사이즈 주문해줘	1
뭐하세요?	0
안녕?	0
파란색 와이셔츠 S사이즈 주문해줘	1
소련의 참전 사실을 비밀에 부치기로 지시한 미국의 대통령은 누구인가?	2
미국과 일본기업이 중국에서 운영하던 공장을 폐쇄한 이유는?	2
열한 번째 밤에 로베르트가 수학 귀신에게 배운 것은?	2
미국생명윤리학회지 AJOB 편집장은 누구인가?	2
반가워	0
반가워요	0
반가워	0
검은색 바지 31사이즈 주문해줘	1
뭐하세요?	0
반가워	0
하이	0
저기요	0
노란색 티셔츠 M사이즈 주문해줘	1
드라마 눈사람에서 공효진이 맡은 역은?	2
경성광산전문학교가 설립된 해는?	2
뼈항아리 전체가 하나의 인체 형상이 된 때는?	2
잘 지냈니?	0
안녕하세요	0
빨간색 치마 44사이즈 주문해줘	1
판정단의 경고등이 몇개 들어오면 탈락인가?	2
올림픽공원 체조경기장에서 공연 도중 발목 인대를 다치는 부상을 당한 카라의 멤버는?	2
파란색 와이셔츠 L사이즈 주문해줘	1
하이	0
검은색 바지 31사이즈 주문해줘	1
부산대학교의 내이캠퍼스 부지가 제대로 활동되지 않고 있다고 평가한 부처는?	2
팝 아트의 정식 명칭은 무엇인가?	2
헬로~	0
블레이크 라이블리가 버뱅크 고등학교에서 회장을 맡았던 그룹은?	2
강희제의 시호 중 합천의 뜻은?	2
검은색 바지 30사이즈 주문해줘	1
빨간색 치마 55사이즈 주문해줘	1
검은색 바지 32사이즈 주문해줘	1
이효리가 선공개곡 미스코리아를 발매한 시기는 언제인가?	2
노란색 티셔츠 L사이즈 주문해줘	1
오늘날 지구에 대해 조석적으로 고정되어 있는것은? 	2
하이루	0
브라운 점퍼 작은사이즈 주문해줘	1
브라운 잠바 중간사이즈 주문해줘	1
태양보다 훨씬 밝은 별들의 무리의 이름은?	2
노란색 티셔츠 S사이즈 주문해줘	1
단풍잎과 더불어 감로차의 주요 재료로 쓰이는 것은?	2
물어볼께 있는데...	0
물어볼께 있는데...	0
오랜만	0
노란색 티셔츠 L사이즈 주문해줘	1
반가워요	0
검은색 바지 30사이즈 주문해줘	1
오랜만이야	0
빨간색 치마 55사이즈 주문해줘	1
나치가 인종적인 적으로 분류한 유대인과 집시는 무엇에 따른 것이었는가?	2
천공카드를 개발한 회사는?	2
존 박이 가장 좋아하는 음식이라고 알려진 음식은 무엇인가?	2
경우회가 사업권을 갖고 이상달의 자본으로 건설된 골프장의 이름은?	2
브라운 잠바 중간사이즈 주문해줘	1
검은색 바지 30사이즈 주문해줘	1
파란색 와이셔츠 L사이즈 주문해줘	1
파란색 와이셔츠 L사이즈 주문해줘	1
브이 포 벤데타에서 생화학 무기 세인트 메리 바이러스를 남몰래 만든 사람은?	2
백 모 씨의 일방적인 전화에 대한 최진실의 표현은?	2
현재까지 전해지고 있는 일본의 전통 요리가 발달한 시대는?	2
잠시 시간 괜찮아?	0
배우 박신혜의 국내 공식 팬카페 이름은?	2
빨간색 치마 66사이즈 주문해줘	1
빨간색 치마 55사이즈 주문해줘	1
순천대학교의 연구시설은 총 몇 개 기관인가?	2
물어볼께 있는데...	0
뭐하세요?	0
초대 UEFA 유럽 축구 선수권 대회에서 클럽의 예선 첫 상대는?	2
잠시 시간 괜찮아?	0
하이	0
반가워요	0
안녕?	0
이정재는 동대문 상인연합회 회장자리를 누구에게 넘긴 뒤 은퇴하였는가?	2
파란색 와이셔츠 S사이즈 주문해줘	1
저기요	0
하이	0
빨간색 치마 55사이즈 주문해줘	1
결함을 보완하기 위해 유리 속에 철망을 집어 넣어 만든 유리는 무엇인가?	2
검은색 바지 31사이즈 주문해줘	1
터브먼이 노예들을 증기선에 싣고 간 지역은?	2
칼리스토의 지각 아래 존재할 것으로 추측하는 것은?	2
무엇을 시작으로 강희제를 다룬 작품이 중국에서 방송되었는가?	2
미국 상륙선 조지 F.엘리옷호가 화재 피해를 입게 한 일본군 항공기는 상륙작전동안 어디에 배치되어 있었는가?	2
표창원 교수가 경찰대학의 정교수가 된 시기는 ?	2
안녕하세요	0
빨간색 치마 44사이즈 주문해줘	1
노란색 티셔츠 M사이즈 주문해줘	1
안녕?	0
바알과 함께 아폴로와 헬리오스에 융합되었던 아시아의 신은?	2
노란색 티셔츠 M사이즈 주문해줘	1
노란색 티셔츠 M사이즈 주문해줘	1
데이비드 베컴이 다니던 맨체스터 축구 학교의 설립자는?	2
다른 매체에 비해 낮은 점수를 준 나단 뫼니에는 무엇이 부족하다고 비평했는가?	2
하이루	0
노란색 티셔츠 L사이즈 주문해줘	1
남에 대한 허위 사실을 유포하는 것은?	2
고려대학교 학도호국단이 폐지된 년도는? 	2
오랜만이야	0
한일협정문서가 공개된 연도는?	2
노란색 티셔츠 M사이즈 주문해줘	1
잠시 시간 괜찮아?	0
파란색 와이셔츠 S사이즈 주문해줘	1
파란색 와이셔츠 L사이즈 주문해줘	1
빨간색 치마 55사이즈 주문해줘	1
저기요	0
노란색 티셔츠 L사이즈 주문해줘	1
노란색 티셔츠 S사이즈 주문해줘	1
폴은 클리퍼스와 몇 년 재계약을 했나?	2
한 마리 늑대가 한 번에 섭취하는 먹이의 양은?	2
검은색 바지 32사이즈 주문해줘	1
갑신정변이 일어난 날은?	2
안녕하세요	0
노란색 티셔츠 L사이즈 주문해줘	1
잠시 시간 괜찮아?	0
뭐하세요?	0
사라진 보리알리스 호가 어디서 발견 되었나요?	2
한 도의 도내 수령을 감독하는 권한을 가진 사람은?	2
오스트레일리아까치는 보통의 경우 어디에 새집을 짓나?	2
노란색 티셔츠 M사이즈 주문해줘	1
검은색 바지 32사이즈 주문해줘	1
원더걸스의 해체일은?	2
검은색 바지 31사이즈 주문해줘	1
노란색 티셔츠 L사이즈 주문해줘	1
잘 지냈니?	0
크리스토프 디퍼는 어느나라 역사학자인가?	2
하이	0
국민참여당이 민주노동당과 합당할 당시 국민참여당 대표는?	2
노란색 티셔츠 S사이즈 주문해줘	1
베일이 최우수 신인 선수로 선정된 때는 언제인가?	2
검은색 바지 30사이즈 주문해줘	1
물어볼께 있는데...	0
한양대학교 서울캠퍼스는 어느 동에 위치해 있는가?	2
노란색 티셔츠 M사이즈 주문해줘	1
오랜만이야	0
태양이 질량을 잃어 진화하게 되는 것은?	2
저항의 정의를 확장하고 과장하게 될 때 유럽의 모든 유대인들의 기본 소양으로 치부되는 것은 무엇인가?	2
빨간색 치마 44사이즈 주문해줘	1
레닌이 인민경제 회복을 위해 펼친 국유화 정책의 이름은?	2
이론적 개념이 많은 주제를 설명하는 경우 대체할 반증을 찾기 어렵다고 말한 사람은?	2
검은색 바지 30사이즈 주문해줘	1
반가워요	0
파란색 와이셔츠 M사이즈 주문해줘	1
유럽찌르레기가 노래를 부르지 않을 때는?	2
서대구화물역은 어떤 방식으로 공사가 추진되었습니까?	2
임백안이 지은 책의 이름은 무엇인가?	2
주병진이 발탁한 사람은? 	2
브라운 점퍼 작은사이즈 주문해줘	1
삼우무역을 인수하였고 주식회사 세모를 설립한 기업인의 이름은?	2
한때 서방국가에서 자위행위를 막고자 시행된 여성 할례와 비슷한 시술이 학대로 여겨지면서 사라진 시기는?	2
오랜만이야	0
반갑습니다.	0
검은색 바지 31사이즈 주문해줘	1
빨간색 치마 66사이즈 주문해줘	1
반갑습니다.	0
검은색 바지 31사이즈 주문해줘	1
다르푸르 전투 당사자와 희생자 대부분은 어떤 이들이었는가?	2
비잔틴 제국의 가장 주요한 도시로 꼽혔던 두 도시의 이름은?	2
저기요	0
노란색 티셔츠 M사이즈 주문해줘	1
닥터가 타디스 내부에서 무기가 발사되는 것을 막는다고 주장하는 이유는 타디스 내부가 어떤 상태로 존재하기 때문인가요?	2
하이루	0
반갑습니다.	0
태양 주기가 지구 대류권에 미친 영향으로 지구에 어떤 변화가 일어나는가?	2
빨간색 치마 66사이즈 주문해줘	1
내성과 황성의 안위를 책임지는 융과다가 중요한 것을 안 윤진은 치밀한 계산 하에 누구를 매수하였나요?	2
심상정은 대통령 선거에 언제 출마하였는가?	2
노란색 티셔츠 S사이즈 주문해줘	1
빨간색 치마 66사이즈 주문해줘	1
파란색 와이셔츠 L사이즈 주문해줘	1
물어볼께 있는데...	0
잠시 시간 괜찮아?	0
반가워요	0
노란색 티셔츠 M사이즈 주문해줘	1
영동고속도로를 비롯한 여러 도로망이 안산시를 지나가면서 대폭 유입되고 있는 것은?	2
새로운 형식의 장방형 분묘가 만들어진 때는?	2
베로나 회의 후 페레라에서 처형된 반 파시스트주의자들은 몇 명인가?	2
빨간색 치마 44사이즈 주문해줘	1
빨간색 치마 44사이즈 주문해줘	1
브라운 잠바 중간사이즈 주문해줘	1
최진실의 소속사는?	2
안녕?	0
인간다운 삶을 살수있는 경제적분배를 구성원 각각이 할수있다는 말은?	2
검은색 바지 32사이즈 주문해줘	1
웹사이트가 본격적인 가동에 들어간 년도는?	2
안녕?	0
검은색 바지 32사이즈 주문해줘	1
파란색 와이셔츠 M사이즈 주문해줘	1
노란색 티셔츠 L사이즈 주문해줘	1
박정희의 딸인 박근령 남편의 이름은 무엇인가?	2
브라운 잠바 중간사이즈 주문해줘	1
대통령비서실 총무비서관은 누구인가?	2
오랜만	0
교원교육종합대학교 명칭이 한국교원대학교로 바뀐 날짜는?	2
빨간색 치마 55사이즈 주문해줘	1
파란색 와이셔츠 S사이즈 주문해줘	1
뭐하세요?	0
브루클린 로빈스이 월드 시리즈에서 만난 팀은?	2
저기요	0
하이루	0
도파민 분출을 위한 세포체 영역에 있어 강한 조절 효과를 나타내는 뇌의 부위는?	2
배우 박신혜의 국내 공식 팬카페 이름은?	2
브라운 잠바 중간사이즈 주문해줘	1
잘 지냈니?	0
반가워	0
실험상황에 동물을 사용하는 과목은?	2
하이	0
반가워요	0
파란색 와이셔츠 M사이즈 주문해줘	1
헬로~	0
파란색 와이셔츠 M사이즈 주문해줘	1
유호근 부장검사가 안민석을 불구속 기소한 시기는 언제인가요?	2
로즈가 일하는 백화점의 실제명칭은?	2
곡 LOTTO의 변경 곡명은?	2
네트 단말 유전자를 지니고 있는 인간이 접속 가능한 디지털 공간을 무엇이라고 하는가?	2
파란색 와이셔츠 S사이즈 주문해줘	1
반갑습니다.	0
반가워요	0
빨간색 치마 55사이즈 주문해줘	1
저항의 정의를 확장하고 과장하게 될 때 유럽의 모든 유대인들의 기본 소양으로 치부되는 것은 무엇인가?	2
파란색 와이셔츠 M사이즈 주문해줘	1
오랜만이야	0
빨간색 치마 66사이즈 주문해줘	1
영동고속도로를 비롯한 여러 도로망이 안산시를 지나가면서 대폭 유입되고 있는 것은?	2
장이머우의 직업은?	2
노란색 티셔츠 S사이즈 주문해줘	1
노란색 티셔츠 L사이즈 주문해줘	1
물어볼께 있는데...	0
물어볼께 있는데...	0
내부의 바다가 주는 힘으로 생겨났을 가능성이 있는 지형은 무슨 모양인가?	2
빨간색 치마 44사이즈 주문해줘	1
유시민과 누가 통합진보당 공동대표 역할을 수행했나?	2
한일 병합 조약으로 일제에게 국권이 피탈당한 해는?	2
물어볼께 있는데...	0
항성진화를 대입해 추측한 알기에바 두 별의 질량은 태양의 몇 배인가? 	2
검은색 바지 32사이즈 주문해줘	1
가성비가 괜찮은 데스크톱은?	2
안녕?	0
노란색 티셔츠 M사이즈 주문해줘	1
노란색 티셔츠 L사이즈 주문해줘	1
미국에서는  몇년 전부터 냉각제로 사용하였는가	2
내외장을 리뉴얼한 차량이 등장한 연도는?	2
오랜만	0
검은색 바지 31사이즈 주문해줘	1
세계의 기운이 이곳으로 모이라는 뜻의 상가 이름은?	2
검은색 바지 31사이즈 주문해줘	1
반갑습니다.	0
오랜만이야	0
대한민국에서 아이폰이 출시된 이후 삼성과 마찰이 생긴 통신업체는?	2
파란색 와이셔츠 S사이즈 주문해줘	1
검은색 바지 32사이즈 주문해줘	1
반가워요	0
오랜만	0
빨간색 치마 44사이즈 주문해줘	1
뭐하세요?	0
브라운 잠바 중간사이즈 주문해줘	1
검은색 바지 32사이즈 주문해줘	1
하이루	0
기계로 농사를 지을 때 붉은불개미의 무엇이 방해가 되는가?	2
고전파의 정점을 쌓아올린 인물은?	2
마르케 주 사람들은 최고급 생선 수프라고 불리려면 적어도 몇 가지 정도의 생선을 조리해야 최고급 이라고 하는가?	2
물어볼께 있는데...	0
헌법에 위배되는 법안을 무효화 시킬 수 있는 연방 대법원의 권리는 무엇인가?	2
검은색 바지 32사이즈 주문해줘	1
오랜만	0
아프로디테의 도해가 누구에게서 파생되었다고 보는가?	2
잠시 시간 괜찮아?	0
대통령비서실 총무비서관은 누구인가?	2
오랜만이야	0
파란색 와이셔츠 L사이즈 주문해줘	1
안녕하세요	0
로즈교수에 의하면 무엇의 뇌가 인관의 뇌와는 많이 다르다고 하였는가?	2
노르베르토는 몇년도에 프레몽트레회 의전수도회를 창설 하였나?	2
파란색 와이셔츠 S사이즈 주문해줘	1
브라운 잠바 중간사이즈 주문해줘	1
프랑스가 영국군에게 캐나다를 빼았긴 전쟁은?	2
내성과 황성의 안위를 책임지는 융과다가 중요한 것을 안 윤진은 치밀한 계산 하에 누구를 매수하였나요?	2
노란색 티셔츠 L사이즈 주문해줘	1
추신수가 mlb 커리어 사상 가장 뛰어난 해를 보낸 년도는?	2
빨간색 치마 44사이즈 주문해줘	1
검은색 바지 31사이즈 주문해줘	1
파란색 와이셔츠 L사이즈 주문해줘	1
안녕?	0
